Gene,Entrez,P-value,Multiple testing corrected p-value,Z-score,Twist1,Control,Quantity,Human orthologue
Plekhg2,101497.0,5.7740628957652e-06,0.000535199941505952,4.53449807372318,3031.28482499653,1303.56021136667,1.2174721943143,PLEKHG2
Leprel1,210530.0,6.53834088690835e-06,0.000602980326237103,-4.50818871385782,186.224181787963,682.022017833918,-1.87277789128345,LEPREL1
Dpt,56429.0,7.21875612705252e-06,0.000662384356180799,4.48713433587201,414.16540366964,9.16404216576498,5.49807913942427,DPT
Cxcl14,57266.0,7.31395670705602e-06,0.000667764247354215,4.48434115186515,734.710973929399,201.558440503935,1.86597862438226,CXCL14
Asrgl1,66514.0,7.43158001872223e-06,0.000675127617621233,-4.48093771093089,210.319252810802,715.529456701769,-1.76643023891322,ASRGL1
Arrdc3,105171.0,7.51563011681504e-06,0.00067938319768833,-4.4785371248458,3636.64795341786,7720.6978322534,-1.08612197870192,ARRDC3
Flnc,68794.0,7.55952825681138e-06,0.000679985152558501,4.47729351995202,558.577609422258,161.266990314104,1.79230658041033,FLNC
H13,14950.0,7.84470703387872e-06,0.000702178188424634,4.46937886737381,4796.65472347116,2263.02721940071,1.08377465682123,HM13
Fbln2,14115.0,8.37444365892717e-06,0.000745938249814684,4.45538074636173,3483.63941561424,1058.32498443475,1.71881259115674,FBLN2
Fzd8,14370.0,9.00701920581833e-06,0.000798389178146809,4.43973386126857,1089.70015681266,396.430491081183,1.45879138048282,FZD8
Trp53inp2,68728.0,9.34682980800513e-06,0.000824019903861258,4.43175705138102,7159.70919117395,3383.44230965596,1.08140920047148,TP53INP2
Slc13a2,20500.0,9.38642606808005e-06,0.000824019903861258,-4.43084564769324,5.8395949636817,120.699490210108,-4.3694074657212,SLC13A2
Rin3,217835.0,9.56157172580043e-06,0.000835379424464669,4.42685780571757,1176.86766496676,267.535605155664,2.13714929157653,RIN3
Ptx3,19288.0,9.91431153053044e-06,0.000862072993083266,-4.41903385951093,1009.40079799172,2506.5473460385,-1.31220235308079,PTX3
Cd27,21940.0,1.0210285086669e-05,0.000883600974798938,-4.41267151349442,157.212828737807,718.214348170316,-2.19169552693295,CD27
Epb4.1l3,13823.0,1.13137124274188e-05,0.000974473532663525,4.39041002123068,1371.15759936097,329.735999789021,2.05601109172499,EPB41L3
Arhgef40,268739.0,1.141857183247e-05,0.000978887895121607,4.38840361676856,2087.38324652524,887.028800193393,1.23464265361963,ARHGEF40
Adamts3,330119.0,1.1601923859655999e-05,0.000989958549894012,-4.38493721094358,364.871151457393,1066.44245656214,-1.54734712854444,ADAMTS3
Tgfb1,21803.0,1.16768947833983e-05,0.000991721389510944,4.38353487063882,1156.80897250013,462.793976187281,1.32170865605665,TGFB1
Acsbg1,94180.0,1.21858383148196e-05,0.00103015466494725,-4.3742361981257,86.3711384441614,418.360455309965,-2.27612527935673,ACSBG1
Bub1,12235.0,1.24599656090028e-05,0.00104847452543959,-4.36938022704523,22.0309329107746,203.785018275905,-3.20944549927818,BUB1
Dapp1,26377.0,1.34614126238793e-05,0.00112754768124787,-4.35246702116507,812.642468578186,1941.80907944136,-1.25670869386284,DAPP1
Pcdh7,54216.0,1.59035573315948e-05,0.00132184069107356,4.31578658537744,2286.59866148049,906.629168374565,1.33461868751841,PCDH7
Pgpep1,66522.0,1.59422324012214e-05,0.00132184069107356,4.31525007800987,3715.8933540023,1721.41690783837,1.11011255279305,PGPEP1
9030425E11Rik,,1.59981814198936e-05,0.00132184069107356,4.31447613492049,596.527935085986,143.441422617436,2.05612799845269,
Kcnn3,140493.0,1.6093301985099e-05,0.00132371033445003,4.31316623421584,82.7567147921869,1.12406589360055,6.20207786038197,KCNN3
Flot1,14251.0,1.64408647439753e-05,0.00134623403688336,4.30844190513962,1198.06567528651,461.423332305317,1.37654413340545,FLOT1
Reep6,70335.0,1.66058589106388e-05,0.0013536740344119,4.30623241001635,2070.24206777,459.177073410473,2.17267695244828,REEP6
Rhpn2,52428.0,1.68611573962846e-05,0.00136837659580514,-4.3028545139116,928.111184317421,2254.4716242258,-1.28041980129816,RHPN2
Cilp,214425.0,1.74576846321313e-05,0.00141051912116247,4.29514798176551,101.632202546593,2.9820805458905,5.09089456239444,CILP
Itga5,16402.0,1.80435047728058e-05,0.00145142906234112,4.28782020253952,1913.80185516134,762.296828447811,1.32801668973043,ITGA5
Mtap1a,,1.83615841294053e-05,0.00147053739562693,4.28393588971326,1316.93603787063,521.700259316175,1.33589222160665,
Itpr2,16439.0,1.86300504358684e-05,0.00148552279894741,-4.28070700377323,3140.24144190179,6872.4918033778,-1.12995779404985,ITPR2
Ncor2,20602.0,1.94047064095587e-05,0.00153322481116222,4.27163262738587,20332.8960350976,10567.6676126845,0.944158719355013,NCOR2
Cblb,208650.0,1.94532345915956e-05,0.00153322481116222,4.27107571174609,7189.01013090309,2721.80443994414,1.40122972301977,CBLB
Sema3a,20346.0,1.94801838000895e-05,0.00153322481116222,4.27076701031457,461.510847150528,14.8250460159008,4.96025606883239,SEMA3A
Pla2g7,27226.0,1.98250837437197e-05,0.00155367394489408,-4.26685171469045,276.302630155645,840.498551474764,-1.60499603771448,PLA2G7
Dio2,13371.0,2.06605853344978e-05,0.00161223200088859,-4.25762964019433,4.69452136877375,112.836286028512,-4.58710920072642,DIO2
Smarcd2,83796.0,2.10271306528496e-05,0.00163385279030227,4.25369537700707,2678.67044119039,1192.46283825732,1.16757278927021,SMARCD2
Col8a2,329941.0,2.11714916680277e-05,0.00163809931295841,4.25216379473195,313.791563148153,58.9502246671166,2.41223734674045,COL8A2
Fam176b,,2.2561613971442e-05,0.0017382914393187,4.23790405563137,311.803074496396,61.7771525024939,2.33548987423222,
Tuba4a,22145.0,2.33258421308886e-05,0.0017896213332354,4.230417075809,6499.71350741676,3197.97794182155,1.02321614102068,TUBA4A
Apobr,171504.0,2.55626173689838e-05,0.00195302674961357,4.20977407779606,364.358474307821,79.4956369812279,2.19641095835121,APOBR
Clic4,29876.0,2.81874334282892e-05,0.00214459389333567,4.18763662898017,6961.50143777055,3436.65149772684,1.01839493717648,CLIC4
Bgn,12111.0,2.99135831823072e-05,0.00226648144775489,4.17412321921357,49148.5507351263,14603.2023303659,1.75086410399781,BGN
Lrrc8a,241296.0,3.00433290496748e-05,0.00226690573738455,4.17313766059644,7427.19485364589,3678.8830824122,1.0135496010034,LRRC8A
Fgfr1,14182.0,3.09641929203398e-05,0.00232677433220331,-4.16625676979292,2634.10327007194,5731.92507877706,-1.12170784485874,FGFR1
Ehd2,259300.0,3.15158104750263e-05,0.00235352146078247,4.16222751668781,5699.76972478512,2851.30313875308,0.999282205633729,EHD2
Clstn2,64085.0,3.15779166424811e-05,0.00235352146078247,4.1617780710698,142.643857061687,9.51027855911459,3.90678620986032,CLSTN2
Coro2a,107684.0,3.20684277945762e-05,0.00238036378670309,-4.15825760077607,1200.0060994182,3704.82590030217,-1.62636400920221,CORO2A
Ifitm2,80876.0,3.28481416465184e-05,0.00242836869014343,4.15276542055925,10446.8335978026,5232.11068183776,0.997600766730838,IFITM1
Mlph,171531.0,3.37018190847848e-05,0.00248143232454907,-4.14689250552204,1510.25512222629,4026.49389615092,-1.41473186671344,MLPH
Cxcl16,66102.0,3.45900461754227e-05,0.0025335485977311,4.14093003689676,1183.14995704471,443.757027060103,1.41479106764936,CXCL16
Tmem86a,67893.0,3.46871385231531e-05,0.0025335485977311,4.14028711833915,2013.14022988156,904.335143205941,1.15451823576861,TMEM86A
Slc27a1,26457.0,3.52783668486544e-05,0.00255049931147795,4.1364086721029,3480.58133652582,1648.35115979311,1.07830466650647,SLC27A1
Ppp1r3c,53412.0,3.52808982909798e-05,0.00255049931147795,-4.13639219898911,3546.29775310115,7167.47013481408,-1.01515031568772,PPP1R3C
Cyp26b1,232174.0,3.53382434722848e-05,0.00255049931147795,4.13601933121513,2440.42637735295,1020.03363451238,1.25851650494552,CYP26B1
5031426D15Rik,68144.0,3.61614220435251e-05,0.00259963608864082,-4.13072928606763,51.360112092391,284.451630429901,-2.46946309411814,
Csn1s1,12990.0,3.65272102053501e-05,0.00261563473862625,-4.12841519949651,352.331353104431,1369.23200076873,-1.95836214799456,CSN1S1
Car12,76459.0,3.7173699455952e-05,0.00265153028150658,-4.12437860182983,564.386705323344,2392.58685893705,-2.08381539097036,CA12
Rassf4,213391.0,3.75828495263928e-05,0.0026702833943655,-4.12185821780783,2883.05966107565,5984.02625572314,-1.05351581346669,RASSF4
Angptl7,654812.0,3.78680407630929e-05,0.00268011792377549,4.12011678586311,313.526083129693,32.5866658748382,3.26623181544628,ANGPTL7
Inpp4b,234515.0,3.8150935429569e-05,0.00268971459823911,4.11840163390569,354.700039185993,74.3756154137535,2.25369788374796,INPP4B
Mtss1,211401.0,3.88350891533975e-05,0.00272741818438861,4.1143030945195,7432.54242451228,3598.96788809157,1.04627256314785,MTSS1
Hip1,215114.0,3.9735625657978e-05,0.00277997135829379,4.10901151998241,2064.10360086402,368.639595108408,2.48523244145508,HIP1
Zfp395,380912.0,4.13671999877558e-05,0.00288307279303977,-4.0997078537582,4282.64881500842,8844.86813355342,-1.04633725574966,ZNF395
Rab4b,19342.0,4.17128307686829e-05,0.00289610756591692,4.09778174090293,711.184998782376,235.127243853613,1.59678318166818,RAB4B;RAB4B-EGLN2
Tril,66873.0,4.19407303816882e-05,0.00290090051806677,4.09651998089987,2029.69544899881,854.209527512319,1.24860137624363,
Slc5a3,53881.0,4.22838018484079e-05,0.00291359328962992,-4.09463278854376,8407.98753927782,27943.6810126312,-1.73268964272059,SLC5A3
Scara5,71145.0,4.29518960605266e-05,0.00294850233859104,-4.09099901254991,1599.56856433817,4417.89307044468,-1.46567566664537,SCARA5
Htra1,56213.0,4.39438284306035e-05,0.00300529703049745,4.08570158448864,1252.36193251183,505.008987478684,1.31027059292256,HTRA1
Gpx4,625249.0,4.45703027549274e-05,0.00303676764292901,4.08241402464756,1533.9455826733,643.632048950395,1.2529392331947,GPX4
Csgalnact1,234356.0,4.47998514392063e-05,0.00303705199923686,4.08122038061335,235.023385638558,18.641852943884,3.65618714530974,CSGALNACT1
Fah,14085.0,4.49071215659338e-05,0.00303705199923686,4.08066456766558,838.808401189554,306.436350523777,1.45275386618352,FAH
Snx5,69178.0,5.21011567956456e-05,0.00351057978999442,-4.04599584572408,986.697673222692,2155.19608428498,-1.1271391227979,SNX5
Dpysl3,22240.0,5.25776455360309e-05,0.0035296610569409,4.04386301723302,450.941730169865,108.999602706926,2.0486181466961,DPYSL3
Hdac11,232232.0,5.28983554811417e-05,0.00353818304426977,4.0424377645005,845.115752361579,293.746798176642,1.52457582903305,HDAC11
Adamts15,235130.0,5.37267859176237e-05,0.00356996513415903,4.03879372440711,1315.64339376358,535.770073035307,1.29608259566939,ADAMTS15
Nfatc1,18018.0,5.37645351529974e-05,0.00356996513415903,4.03862894693607,2832.43332510876,704.567764525046,2.00723162061794,NFATC1
Odz4,,5.41264530645705e-05,0.00358097475709803,4.03705469543278,879.865456643924,341.198672373968,1.36667089993804,
Rcor2,104383.0,5.43650990462246e-05,0.0035837787313504,4.0360220928194,289.282829801386,64.1286064894084,2.17344073260459,RCOR2
Wwp2,66894.0,5.48524454659341e-05,0.00360289803671927,-4.03392665544278,3220.29521368916,6330.21197779537,-0.975060861142083,WWP2
4931406H21Rik,77592.0,5.83194565520878e-05,0.00381689346466352,4.01950939400117,2189.68480593348,1011.15907470401,1.11471323742946,
Acsl1,14081.0,6.23299459543052e-05,0.00406480290402005,-4.00381184089442,885.489267407119,2068.52508564243,-1.22405572770976,ACSL1
2310057J18Rik,67719.0,6.3459577882208e-05,0.00412374338835985,-3.99956290932309,21.0436071093943,348.981394745979,-4.05169619905746,C6orf58
Cpt1a,12894.0,6.66579538509248e-05,0.00431622069970882,3.98790995195365,5128.10767656557,2518.57263912673,1.02582021409623,CPT1A
Lrig1,16206.0,7.08213592750527e-05,0.00456960431223485,3.97350940873569,5265.75564178577,2646.1286980301,0.992757343710543,LRIG1
1700017B05Rik,74211.0,7.27472095647454e-05,0.0046773381924375,3.9671172472005,2498.46991043089,1195.59089401009,1.06332102935666,C15orf39
Tmem63a,208795.0,7.67860361015218e-05,0.00491969480425891,3.95421594374011,4176.95717214353,2113.11575904861,0.983080549076334,TMEM63A
Cox4i2,84682.0,7.84858390357829e-05,0.00500251193641325,3.94897716011507,228.391308308419,33.1272432062804,2.78541769348031,COX4I2
Far1,67420.0,7.86265567223769e-05,0.00500251193641325,-3.94854828955404,1168.35403128509,2560.44244135238,-1.1319156259469,FAR1
Reln,19699.0,8.0281182202123e-05,0.00509004995489849,3.94355913929444,1201.56656092707,425.525877343769,1.49759779519228,RELN
Gnao1,14681.0,8.09216475064618e-05,0.00510467733071492,3.94165401575234,1402.25765159123,393.413011440183,1.83363487717665,GNAO1
Itpkc,233011.0,8.10709981329313e-05,0.00510467733071492,3.94121180817922,795.299316688761,270.675182384978,1.55493531531522,ITPKC
Stk39,53416.0,8.32884933255028e-05,0.00522628140248688,-3.93473513796844,1634.31989976303,3402.20773610792,-1.05778083103254,STK39
Cttnbp2,30785.0,8.35869628807707e-05,0.00522704774727011,3.9338758677392,755.140513196069,188.882504519029,1.99925604324747,CTTNBP2
Hexb,15212.0,8.92848409722125e-05,0.00556430442372901,-3.91800503711249,300.832420328686,822.968656998384,-1.45187743342113,HEXB
Rfk,54391.0,9.29436590996322e-05,0.00577262318081389,-3.90831088505059,603.852748673103,1355.49632821121,-1.16655251320424,RFK
Farp1,223254.0,9.41870384680396e-05,0.0058300180421234,3.90509843608707,10366.5976838272,5528.89515291306,0.906879360942231,FARP1
4931430N09Rik,74363.0,9.50025813774726e-05,0.00586063221605625,3.90301304197743,685.261858633481,39.8121689954824,4.10537401173523,
Palm2,242481.0,9.63547341312768e-05,0.00592403180214517,-3.89959246690465,1369.61177235634,3044.20094369632,-1.15229658494381,PALM2
Ncald,52589.0,0.000102303392535184,0.00626865754259215,-3.88506291336929,612.632612800799,1686.54514489625,-1.46097686214381,NCALD
Npm1,18148.0,0.000104861413881986,0.00640391109526777,-3.87905878552466,3573.92531272781,6745.80882849702,-0.916481948463841,
2410131K14Rik,76792.0,0.000106824993800273,0.00650208128930995,3.8745429692131,320.824459491235,63.9617231897685,2.32650342427776,C12orf49
Usp53,99526.0,0.000108118360983377,0.00655894110151649,-3.87161109190139,276.498801677386,820.095436730949,-1.56851858188221,USP53
1700020I14Rik,66602.0,0.000109759817802177,0.00663647110287335,-3.8679374306411,168.504089422704,558.283055510204,-1.72821316486824,
Gbp9,236573.0,0.000111606018507951,0.00672582804605672,3.86386696983897,395.893150496529,24.5987488311233,4.00845426436211,GBP6
Spnb1,,0.000112890619679299,0.00676964451211815,-3.8610720172734,788.448406615658,1787.79305483276,-1.1810914895251,
Ppfibp2,19024.0,0.000113074566056738,0.00676964451211815,3.86067425641772,1114.63464005636,472.502583832106,1.23817677087997,PPFIBP2
Figf,14205.0,0.000113637203391731,0.00678109586252617,3.85946140149574,525.823080840641,166.672053929489,1.6575652435194,FIGF
2900026A02Rik,243219.0,0.000114385650795009,0.00680352437627643,3.85785675228523,8804.44920621232,4611.32199042881,0.933052346962681,KIAA1671
Casc5,76464.0,0.000117734944024087,0.00698000025285659,-3.85079515750632,30.124191216204,201.97052040895,-2.74515031971842,CASC5
Acss1,68738.0,0.000119246580248767,0.00704673966130254,-3.84766989392417,600.055945225282,1416.8831948933,-1.23955191077814,ACSS1
Lrrc17,74511.0,0.000121729492829173,0.00717025980342161,3.84261671656862,247.586875554282,37.0108076927846,2.74191631483975,LRRC17
Gm16796,100502946.0,0.000128448449302139,0.00753055423816636,-3.82941459701634,6.37562875901396,102.240122277448,-4.00325003028277,
Glul,14645.0,0.000128671025318067,0.00753055423816636,3.8289884872914,6573.12747307832,3395.54223937445,0.952937984534762,GLUL
Col17a1,12821.0,0.000132285344245258,0.00771734947577767,3.82216458850312,12137.5586738368,6533.0531725582,0.893648982750632,COL17A1
Nckap5l,380969.0,0.000133767979794399,0.00777899143645136,3.81941604155509,635.615855698367,211.394500857918,1.58821726630705,NCKAP5L
Gpr83,14608.0,0.000138015305780964,0.00800050629701715,-3.81169823524221,0.369186089638496,58.1059734503209,-7.29819447847082,GPR83
Iffo2,212632.0,0.000142937755087487,0.00825963103765036,3.80302875845921,4698.12942269921,2476.92776302357,0.923534662315788,IFFO2
D8Ertd82e,244418.0,0.000143859478006858,0.00828666898550545,3.80143672684519,5640.49166893007,2608.74695754247,1.11246391173691,
Tlr4,21898.0,0.000144623842952316,0.00830450117078393,-3.80012375860271,432.23390047001,1010.61204816764,-1.22534515094423,TLR4
Lgals1,16852.0,0.000146409849618624,0.0083807017367902,3.7970811857836,730.633102801738,281.91799617958,1.3738715443795,LGALS1
Mtap2,,0.000148284726392208,0.00844571485588459,-3.79392458884774,612.730337279539,1451.2250629435,-1.24394708843902,
Ly6d,17068.0,0.000148470671891509,0.00844571485588459,-3.79361357682713,238.983936479691,691.552727445427,-1.53292560444918,LY6D
Ano3,228432.0,0.000150687519569918,0.00854519909113883,-3.78993366663756,14.1519397466727,170.810984190284,-3.59332903620502,ANO3
Cd63,12512.0,0.00015141658931269,0.00855995950727467,3.78873456108728,4173.28534778452,2062.73327238899,1.01662628655324,CD63
Ralgapa2,241694.0,0.000152459243588034,0.00859230181456019,-3.78702911193344,771.967306731165,1713.63718271321,-1.15045003439984,RALGAPA2
Cxcl17,232983.0,0.000153243263922044,0.00860959219408945,-3.78575392190807,2.65975353224554,78.7499956484953,-4.88791537500224,CXCL17
Maml3,433586.0,0.000153709039171586,0.00860959219408945,3.78499925464905,2117.63284560595,881.496026272441,1.26442650598693,MAML3
Mex3b,108797.0,0.000163089589063246,0.00906089176762916,3.77024159742329,427.987705451791,76.5633970286192,2.48284260672668,MEX3B
Sh3bgrl3,73723.0,0.000163200330453889,0.00906089176762916,3.77007219531318,2192.30962369716,1066.04124409522,1.04018831137545,SH3BGRL3
Slc1a2,20511.0,0.000163254840720153,0.00906089176762916,-3.76998885018171,99.701110056325,560.01439943812,-2.48978245055527,SLC1A2
C130039O16Rik,,0.000166241396338396,0.00919869059739124,3.76546201513207,3860.57855729593,2030.41507365445,0.927042385287752,
BC006965,217294.0,0.000167182148302536,0.00922279766768673,-3.7640519206169,524.839744589489,2435.63025337225,-2.21434625781302,
Uba6,231380.0,0.00016831715113599,0.00925744331247945,-3.76236056513892,173.3438130193,572.496310387881,-1.72363005054523,UBA6
Rps24,20088.0,0.000172374858926051,0.00945214691888796,-3.75640035589391,1382.30955234947,2837.31470906734,-1.03744545333935,RPS24
Gpr153,100129.0,0.000173781533164671,0.0095007508849907,3.75436491712414,1338.6571525947,596.813821537069,1.16543366282872,GPR153
Gpr64,237175.0,0.000174314270612491,0.00950142860114652,-3.75359809639889,67.82211760429,272.770958301712,-2.00786231466542,GPR64
Tgfb3,21809.0,0.000178075994361369,0.00967758231261487,-3.74824537713649,6701.07695962975,13576.5523846765,-1.01865228844212,TGFB3
Bag3,29810.0,0.000179606751133307,0.00973180793974536,3.7460975797476,4421.71229739767,2380.38424664753,0.893410682776333,BAG3
Bmp1,12153.0,0.000181155905182393,0.00978670659358135,3.7439414214169,2385.96117572417,1068.87509894041,1.15847728780465,BMP1
Ppp1r13l,333654.0,0.000187518541253688,0.0101005562339007,3.73526376170881,2589.71159561429,1344.72235318158,0.945483112336963,PPP1R13L
Creb3l1,26427.0,0.000188798525893042,0.0101395914200204,3.73355155527737,2176.70346615627,837.561006729224,1.37787869833994,CREB3L1
Mast4,328329.0,0.000202725943830126,0.0108556473147745,3.71559516746791,9591.04096511833,5262.33902300361,0.865983210619468,MAST4
Myo10,17909.0,0.000209967836542211,0.0112006139868668,3.70671157228266,11513.7791514938,6219.77270823568,0.888427679538089,MYO10
Prnp,19122.0,0.000210394884857355,0.0112006139868668,3.70619674354229,662.055244979844,186.758363014167,1.82577875911435,PRNP
Zswim5,74464.0,0.000213479750805327,0.0113318030514688,-3.7025066646679,341.838650433796,905.763649676939,-1.40581911553108,ZSWIM5
